微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
K6oZrrvfA,"转发理由://@X玖少年团肖战DAYTOY:警惕“杀猪盘”，转账需谨慎。不要轻易相信“一见如故”的网友！加入反诈联盟，一起守护您和家人的财产安全。  
原始用户: 警民直通车-上海
转发内容: #上海市公安局成立反诈联盟# 你以为一见如故的知己网友，很可能是屏幕后的诈骗分子！反诈联盟成员@X玖少年团肖战DAYTOY 提醒您：警惕“杀猪盘”，转账需谨慎。加入我们，一起守护您和家人的财产安全。 警民直通车-上海的微博视频  ",,无,无,False,无,无,2021-03-16 06:27,荣耀20 PRO,0,0,0
K6oZqgFiB,"转发理由://@X玖少年团肖战DAYTOY:平凡中有不凡。1月22日走进#电影武汉日夜#，向抗疫英雄致敬！  
原始用户: 中国电影报道
转发内容: #武汉日夜融媒体首映直播##武汉日夜首映# 以平凡见证不凡，以真实演绎了不起的中国奇迹！这是中国人的坚强和善良，这是属于我们的中国故事！以爱之名，无畏前行，致敬英雄，向阳而生！#电影武汉日夜#1月22日全国上映，@X玖少年团肖战DAYTOY 邀您观影，重温感动、见证温暖，真情告白“有你真好”！  原图 ",,无,http://wx2.sinaimg.cn/large/001nokOGgy1gmplmomtcoj60u01hckjm02.jpg,False,无,无,2021-03-16 06:27,荣耀20 PRO,0,0,0
K6oZp5Pcv,"转发理由://@X玖少年团肖战DAYTOY:#2020无价的你# #再见2020#  2020，让我发现身体健康是无价的；2021，希望大家都能健健康康，顺顺利利！  
原始用户: 人民日报
转发内容: 【2020年终演讲：无价】当说起2020，你会用什么形容？今晚@李宇春 讲述《#2020无价的你#》，联合人民日报新媒体正式上线！其中是否有你的答案？带话题#再见2020#发布竖屏视频，向无价的2020说再见。参与征集的视频有机会出现在#再见2020全民短片#中，一起带着对2020的无价回忆，驶向2021！  人民日报的微博视频                     ",,无,无,False,无,无,2021-03-16 06:27,荣耀20 PRO,0,0,0
K6oZnjlMY,"转发理由://@X玖少年团肖战DAYTOY:#国家公祭日# 铭记历史，珍爱和平，吾辈当自强！  
原始用户: 央视新闻
转发内容: 【今日，请一起转发！铭记！为30万遇难同胞！】今天，南京大屠杀死难者#国家公祭日#。在那场持续6周的人间浩劫里，#南京大屠杀每隔12秒就有一人遇难#。今天，我们以国之名悼念逝者！不为延续仇恨，只为警醒：吾辈自强！  原图 ",,无,http://wx4.sinaimg.cn/large/002TLsr9ly1glliihfsrsj60u01i64r102.jpg,False,无,无,2021-03-16 06:27,荣耀20 PRO,0,0,0
K6oZlstaG,"转发理由://@X玖少年团肖战DAYTOY:#祖国山河一寸不能丢# 致敬边防军人！致敬英雄！🇨🇳  
原始用户: 央视新闻
转发内容: 【这就是中国人的态度：#祖国山河一寸不能丢#】致敬中国边防军人！转起！  原图 ",,无,http://wx3.sinaimg.cn/large/002TLsr9ly1gnszqvjg1aj60u01hcb2b02.jpg,False,无,无,2021-03-16 06:27,荣耀20 PRO,0,0,0
K6oZixm7S,@X玖少年团肖战DAYTOY 我在#明星势力榜#内地榜上为你加油啦，你是我今生唯一的执著哦。棒棒哒！明星势力榜第2位   ,,无,无,True,无,无,2021-03-16 06:27,荣耀20 PRO,0,0,0
K6oZhnCqw,"转发理由:@X玖少年团肖战DAYTOY 我永远支持你！我们一起拿下 #明星势力榜# 第一名！  
原始用户: X玖少年团肖战DAYTOY
转发内容: #学雷锋文艺志愿服务# 一起重温雷锋日记，书写新时代雷锋故事，我是#文艺志愿者# 肖战，今天是雷锋纪念日，由我来为您朗读一篇雷锋日记。 X玖少年团肖战DAYTOY的微博视频  ",,无,无,False,无,无,2021-03-16 06:27,明星势力榜,0,0,0
K6oZ7EDfH,我在#微博剧集榜#，为#电视剧斗罗大陆#打榜，快来参与打榜吧！ 斗罗大陆  ,,无,无,True,无,无,2021-03-16 06:27,荣耀20 PRO,0,0,0
K6oYSiRpo,"转发理由:我在#微博剧集榜#，观看了@电视剧斗罗大陆 的精彩视频片段  
原始用户: 电视剧斗罗大陆
转发内容: 【斗罗剧苑】#电视剧斗罗大陆##斗罗大陆史兰客全员毕业# 回想当初，皆是满眼憧憬稚嫩模样。一路走来，七怪收获了伙伴，收获了成长“天下没有不散的筵席，有相聚就有离别。”史兰客七怪即将从学苑毕业，走向崭新的未来[加油]史兰客七怪全员毕业，开启斗罗大陆新征程  ",,无,无,False,无,无,2021-03-16 06:26,微博剧集榜,0,0,0
K6oYQrZ5l,"转发理由:我在#微博剧集榜#，参与了@电视剧斗罗大陆 互动，快来参与打榜吧！  
原始用户: 电视剧斗罗大陆
转发内容: 【魂力buff】#电视剧斗罗大陆# 努力终会有收获，这万众瞩目的对决，一定赢得漂亮！@X玖少年团肖战DAYTOY  @吴宣仪_Betty @钟镇涛 @朱珠ZhuZhu @黄灿灿acan @沈晓海 @张雯 @王亦凡_Neo @周小川_grey  [组图共9张] 原图 ",,无,"http://ww3.sinaimg.cn/large/007vJaBCly1gokuowihcnj356o3ggx75.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gokup8cabbj356o3ggqvh.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gokupfqa2sj356o3ggqvf.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gokupp173gj356o3ggnpy.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gokupxc3nbj356o3ggnpl.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gokuqaspn7j356o3gg4qz.jpg,http://ww1.sinaimg.cn/large/007vJaBCly1gokv17cg8rj356o3gge8d.jpg,http://ww1.sinaimg.cn/large/007vJaBCly1gokv1e9yivj356o3gg7wt.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gokv113drkj356o3ggx7d.jpg",False,无,无,2021-03-16 06:26,微博剧集榜,0,0,0
K6oYPh8VX,我在#微博剧集榜#，看#电视剧斗罗大陆 #，一起来看吧！ 斗罗大陆  ,,无,无,True,无,无,2021-03-16 06:26,荣耀20 PRO,0,0,0
K6oY4zKdg,#肖战[超话]##肖战斗罗大陆# 肖战斗罗大陆#肖战唐三#肖战唐三他是演员肖战，他是斗罗唐三，亦是斗罗大陆之魂，历经磨难。且看肖战唐三游历《斗罗大陆》，演员@X玖少年团肖战DAYTOY 未来可期CCTV电视剧的微博视频  ,,无,无,True,"http://f.video.weibocdn.com/INqkvfr8lx07K73anp6w0104120031990E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=d8257cc71422c9ad30fe69ce9523c87b&Expires=1616088429&ssig=9HkuFo%2BLOQ&KID=unistore,video",无,2021-03-16 06:24,肖战超话,13,3,138
K6oXwE8MM,#肖战斗罗大陆[超话]##肖战斗罗大陆# xz#肖战唐三# 肖战饰演的唐三非常好，肖战把唐三的细腻和温暖都演出来了，肖战演技真棒[赞啊] 唐三危急之下顶着火焰唤醒马红俊这段， 肖战@X玖少年团肖战DAYTOY 的表演也太赞了吧！ 大屏幕上看每一个表情都让人揪心，连每一根青筋都演技在线 。 姐姐追剧中的微博视频                                  ,,无,无,True,无,无,2021-03-16 06:23,肖战斗罗大陆超话,7,3,41
K6mhgFeQk,#肖战唐三[超话]##肖战用心诠释史兰客精神# xz#斗罗大陆央视首播收官# 官方太逗啦，斗罗大陆是逗罗大陆实锤年轻无畏，逐梦前行！ 敬请收看在播剧《斗罗大陆》持灼灼赤子心，踏漫漫斗罗路，随肖战唐三一起千帆历尽，顶峰相见！ @X玖少年团肖战DAYTOY  《斗罗大陆》沙雕番外：魂兽实惨？要从1400年前说起                                  ,,无,无,True,无,无,2021-03-15 23:33,肖战唐三超话,0,0,0
K6mgXdw6p,#肖战最好的你[超话]##肖战斗罗大陆# xz#肖战用心诠释史兰客精神# 肖战，欢喜是你，喜欢是你我想见你，不远万里往后余生，万般皆你肖战，我喜欢你[心]愿你一切如意，平安顺利@X玖少年团肖战DAYTOY  ,,无,无,True,无,无,2021-03-15 23:32,肖战最好的你超话,0,0,3
K6mfAkEdW,"转发理由:肖战饰演的唐三非常好，肖战把唐三的细腻和温暖都演出来了，肖战演技真棒#斗罗大陆央视首播收官# xz#唐三bking时刻#  
原始用户: parasolgirl
转发内容: #肖战唐三[超话]##肖战斗罗大陆# xz#肖战唐三#  魂师学苑大赛决赛开启，史兰客学苑VS武魂殿学苑。面对武魂殿精选出的精英，史兰客七怪并无畏惧，七人同心，一起面对劲敌[拳头]这场艰难的战斗，七怪能获得最后的胜利吗？@X玖少年团肖战DAYTOY七怪一心，少年不败！史兰客七怪决战武魂殿  ",,无,无,False,无,无,2021-03-15 23:29,荣耀20 PRO,0,0,0
K6mcJFz4x,#肖战用心诠释史兰客精神#xz#斗罗大陆央视首播收官# 这一战太燃了，唐三的魂骨被砍断，隔着屏幕都感觉疼……这场戏简直是i特效一党的视觉盛宴！打斗场面全程高燃，看得人热血沸腾，对阵双方魂技释放得当+全程高能的武打动作，感觉每一帧画面都是燃烧的经费，斗罗大陆太好看了！！！欲罢不能啊！肖战唐三太帅了。 @X玖少年团肖战DAYTOY 1005号虾虾能量客栈的微博视频                                  ,,无,无,True,无,无,2021-03-15 23:22,荣耀20 PRO,0,0,0
K6mbFdKtS,#肖战唐三[超话]##唐三bking时刻#   xz#斗罗大陆央视首播收官#  老毒物，小毒物，感觉像祖孙讲相声的，一唱一和    斗罗大陆里的老头为什么这么可爱啊，真正的逗罗大陆@X玖少年团肖战DAYTOY 1005号肥虾饲养部的微博视频   ,,无,无,True,"http://f.video.weibocdn.com/0ALWsAIXlx07KrpAtD7y01041200mdvf0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1616088432&ssig=3l101t23%2Bt&KID=unistore,video",无,2021-03-15 23:19,肖战唐三超话,0,0,0
K6mbmwdCv,#肖战唐三[超话]##唐三bking时刻# xz#斗罗大陆央视首播收官# 唐三既善良又勇敢，像星星一样努力发光！埋在泥土里的每一粒种子终会成长而你也会在磨炼中成长，演员肖战未来可期@X玖少年团肖战DAYTOY 唐 三 打 戏▫️江 湖 撰 事 录视频源于 老坛酸辣仙的微博视频   ,,无,无,True,"http://f.video.weibocdn.com/CbjduCF6lx07KzwVv44E01041200uknB0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=d8257cc71422c9ad30fe69ce9523c87b&Expires=1616088433&ssig=7vqMF2XVj7&KID=unistore,video",无,2021-03-15 23:19,肖战唐三超话,0,0,0
K6lMofaIS,#肖战唐三[超话]##肖战用心诠释史兰客精神#xz#唐三bking时刻# 肖战 BKing 已就位 请开启挑战！点开斗罗大陆 让你的人生如戏开挂唐三成长向 蓝银草 昊天锤 魂环 @X玖少年团肖战DAYTOY . 橘子港·的微博视频  ,,无,无,True,"http://f.video.weibocdn.com/Kx59Ea4Qlx07KxIYrwTm010412013z8j0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=d8257cc71422c9ad30fe69ce9523c87b&Expires=1616088433&ssig=1S6VUzDxyJ&KID=unistore,video",无,2021-03-15 22:17,肖战唐三超话,0,0,0
K6lCRxJHt,#肖战唐三[超话]##肖战用心诠释史兰客精神# xz#唐三bking时刻# “残忍不会带来希望，这座城市，我来拯救”“我要正面击败你们！”天啦这里唐三向凶神战队下战术真的太好看了[泪]我说一句唐三正直有勇气没毛病吧？为了还百姓安宁决定单挑凶神战队！唐三bking时刻！！@X玖少年团肖战DAYTOY  CCTV电视剧的微博视频                                  ,,无,无,True,无,无,2021-03-15 21:54,肖战唐三超话,0,0,0
K6lBgewO5,#肖战唐三[超话]##肖战用心诠释史兰客精神# xz#唐三bking时刻# 肖战:不用在意我是谁，不用在意我有多少关注度，我就是为这个角色服务其他不重要！ 一起来看电视剧斗罗大陆，肖战在剧里的打戏超燃！还有特别有感染力的肖战哭戏 [赞]#肖战唐三#  @X玖少年团肖战DAYTOY  -Awide-的微博视频                                  ,,无,无,True,"http://f.video.weibocdn.com/001ZDez3gx07KbAfeFiD01041200cBlb0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1616088434&ssig=sHzC63lGUs&KID=unistore,video",无,2021-03-15 21:50,肖战唐三超话,0,0,0
K6lADsx4C,#肖战唐三[超话]##肖战用心诠释史兰客精神#  xz#唐三bking时刻# 打架场面太爽了！！！唐三通过蓝银草，控制每个队友的位置 肖战先生你是每一个爱你的人的骄傲！！！@X玖少年团肖战DAYTOY 你该美丽中带着刺的微博视频  ,,无,无,True,"http://f.video.weibocdn.com/8unojMbrlx07KujUs7tm01041200xw140E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1616088434&ssig=HtOtlxGLYT&KID=unistore,video",无,2021-03-15 21:48,肖战唐三超话,0,0,0
K6lzR3i2w,#肖战唐三[超话]##肖战用心诠释史兰客精神#  肖战斗罗大陆 #唐三bking时刻#  唐三战胜邪月这几段打戏太帅了，动作流畅，行云流水！肖战的这段无实物表演太震撼了，八蛛矛被一根一根切断的时候，后面断了腿还在抽搐！看的好疼好疼啊😣 ，真的太有代入感了！ @X玖少年团肖战DAYTOY xz  xzgg  xfx手捧星光送你的微博视频                                 ,,无,无,True,无,无,2021-03-15 21:46,肖战唐三超话,0,0,0
K6lz1C6gT,#肖战最好的你[超话]##肖战用心诠释史兰客精神#xz#唐三bking时刻# 唐三蓝银草的多种使用方法你get 了吗？接下来带你走进斗罗大陆之唐三技能全解，带你初探斗罗大陆，一览三哥独家秘技，围观魂兽抓 捕 全过程！一起来看看吧！@X玖少年团肖战DAYTOY 帅哥肖战唐三冲冲冲视频源于[心] 凭君语的微博视频                                  ,,无,无,True,无,无,2021-03-15 21:44,影视剪辑 · 视频社区,0,0,0
K6lyI8bCr,"转发理由://@1005号虾虾能量客栈:#肖战用心诠释史兰客精神#唐三@X玖少年团肖战DAYTOY 心中的史兰客精神~面对困难，不放弃，不退缩[加油][加油]#肖战[超话]#  
原始用户: CCTV电视剧
转发内容: #斗罗大陆央八经典剧场收官#【#肖战用心诠释史兰客精神#】面对困难不退缩，永远相信彼此，这就是唐三@X玖少年团肖战DAYTOY 心中的史兰客精神~@电视剧斗罗大陆 CCTV电视剧的微博视频  ",,无,无,False,无,无,2021-03-15 21:43,荣耀20 PRO,0,0,0
K6lhuwkEH,"转发理由://@是河马姐姐:先养养，一会儿评论区采摘帅哥男友战。#肖战#  
原始用户: 西莫DAYTOY
转发内容: 分享一下你们喜欢的女友视角的图吧或者是比较生活化那种可以让你们发在pyq假冒男朋友的那种图#肖战#  原图 ",,无,http://wx1.sinaimg.cn/large/006lbNT9ly1goktredcxdj30k00zkahd.jpg,False,无,无,2021-03-15 21:01,荣耀20 PRO,0,0,0
K6ldWmOKq,"转发理由:#肖战斗罗大陆# xz#肖战唐三# 面对困难不退缩 ， 唐三毕业快乐 ，后会有期 。  
原始用户: parasolgirl
转发内容: #肖战[超话]##肖战斗罗大陆#   xz#肖战唐三#  众人合力对抗象甲宗。面对这样防御能力超强的团队，唐三冷静分析后，吃下欧思客的极速飞行猕猴桃飞到空中占据视野，用蓝银草指引小舞和朱竹清，突破对手防线。最终一举击破，赢得团战的胜利！@X玖少年团肖战DAYTOY [心]团魂炸裂！史兰客七怪战胜象甲宗  ",,无,无,False,无,无,2021-03-15 20:52,荣耀20 PRO,0,0,0
K6kUZrXw6,"转发理由://@西莫DAYTOY:我们要学习这种信任 坚持 不服输的精神，遇到困难不退缩 而且无论发生什么要相信自己的同伴[加油]#肖战斗罗大陆#  
原始用户: 央视频
转发内容: #斗罗大陆央八经典剧场收官#【#肖战说自己的选择要坚持#[加油]】面对困难不退缩，永远相信彼此，这就是唐三#肖战[超话]#心中的史兰客精神~听说今天的直播间转盘抽奖礼品数量加磅哦~速进→http://t.cn/A6tlXWcb #肖战[超话]#签名照、斗罗盲盒、央视频周边好礼等你来！#微博放映厅# CCTV电视剧的微博视频  ",,无,无,False,无,无,2021-03-15 20:05,荣耀20 PRO,1,0,0
K6kUXFvdB,"转发理由://@1005号肥虾饲养部:#肖战说自己的选择要坚持# “面对困难不退缩，永远相信彼此”唐三@X玖少年团肖战DAYTOY 的史兰客精神#肖战斗罗大陆# ~听说今天有好礼~让阿部来看看#肖战[超话]#  
原始用户: 央视频
转发内容: #斗罗大陆央八经典剧场收官#【#肖战说自己的选择要坚持#[加油]】面对困难不退缩，永远相信彼此，这就是唐三#肖战[超话]#心中的史兰客精神~听说今天的直播间转盘抽奖礼品数量加磅哦~速进→http://t.cn/A6tlXWcb #肖战[超话]#签名照、斗罗盲盒、央视频周边好礼等你来！#微博放映厅# CCTV电视剧的微博视频  ",,无,无,False,无,无,2021-03-15 20:05,荣耀20 PRO,0,0,0
K6kTbaSi7,"转发理由://@肖战影音会官微:#肖战[超话]##肖战用心诠释史兰客精神#信任、坚持、不服输@X玖少年团肖战DAYTOY [加油]#肖战斗罗大陆# [加油]#肖战唐三#  
原始用户: CCTV电视剧
转发内容: #斗罗大陆央八经典剧场收官#【#肖战用心诠释史兰客精神#】面对困难不退缩，永远相信彼此，这就是唐三@X玖少年团肖战DAYTOY 心中的史兰客精神~@电视剧斗罗大陆 CCTV电视剧的微博视频  ",,无,无,False,无,无,2021-03-15 20:01,荣耀20 PRO,1,0,0
K6kT9tTPC,"转发理由://@1005号虾虾能量客栈:#肖战用心诠释史兰客精神#唐三@X玖少年团肖战DAYTOY 心中的史兰客精神~面对困难，不放弃，不退缩[加油][加油]#肖战[超话]#  
原始用户: CCTV电视剧
转发内容: #斗罗大陆央八经典剧场收官#【#肖战用心诠释史兰客精神#】面对困难不退缩，永远相信彼此，这就是唐三@X玖少年团肖战DAYTOY 心中的史兰客精神~@电视剧斗罗大陆 CCTV电视剧的微博视频  ",,无,无,False,无,无,2021-03-15 20:01,荣耀20 PRO,0,0,0
K6kSqghy9,"转发理由://@肖战影音会官微:#肖战[超话]#一起回顾#唐三bking时刻#！@X玖少年团肖战DAYTOY [打call]#肖战斗罗大陆# [加油]#肖战唐三#  
原始用户: 肖战工作室
转发内容: #唐三bking时刻#唐三@X玖少年团肖战DAYTOY 今天拽了吗？三哥一直拽得明明白白 #肖战[超话]# 肖战工作室的微博视频  ",,无,无,False,无,无,2021-03-15 19:59,荣耀20 PRO,1,0,0
K6kSp12Uf,"转发理由://@1005号虾虾能量客栈:#唐三bking时刻#今日份@X玖少年团肖战DAYTOY 拽哥已上线#肖战[超话]#  
原始用户: 肖战工作室
转发内容: #唐三bking时刻#唐三@X玖少年团肖战DAYTOY 今天拽了吗？三哥一直拽得明明白白 #肖战[超话]# 肖战工作室的微博视频  ",,无,无,False,无,无,2021-03-15 19:59,荣耀20 PRO,0,0,0
K6kSnxfNm,"转发理由://@肖战网宣官微:#肖战[超话]# 锁定三哥@X玖少年团肖战DAYTOY bking时刻[酷]三哥今天拽了！#唐三bking时刻# #肖战唐三#   
原始用户: 肖战工作室
转发内容: #唐三bking时刻#唐三@X玖少年团肖战DAYTOY 今天拽了吗？三哥一直拽得明明白白 #肖战[超话]# 肖战工作室的微博视频  ",,无,无,False,无,无,2021-03-15 19:59,荣耀20 PRO,0,0,0
K6kJha32m,"转发理由://@你该美丽中带着刺:太棒了吧 连续38天破9登顶第一，继续蝉联不要停@X玖少年团肖战DAYTOY #肖战斗罗大陆#  
原始用户: Vlinkage
转发内容: 【寻艺指数】3月14日 #艺人新媒体指数# (电视剧演员)Top 20榜单：#肖战#，#杨幂#，#张哲瀚#，排名前3位， #龚俊#，#景甜#，#谭松韵#，分列4、5、6位。  原图 ",,无,http://wx4.sinaimg.cn/large/79aba393gy1gokamb5ghdj20g50l1dil.jpg,False,无,无,2021-03-15 19:37,荣耀20 PRO,0,0,0
K6kJfFaxS,"转发理由://@呆桃燚:连续38天破9，登顶V榜电视剧演员TOP1！ 恭喜演员肖战@X玖少年团肖战DAYTOY ！开播34天，播放量破40亿！肖战的扛剧能力好强！恭喜剧版《斗罗大陆》！恭喜肖战唐三！ #肖战斗罗大陆# xz #肖战唐三#  
原始用户: Vlinkage
转发内容: 【寻艺指数】3月14日 #艺人新媒体指数# (电视剧演员)Top 20榜单：#肖战#，#杨幂#，#张哲瀚#，排名前3位， #龚俊#，#景甜#，#谭松韵#，分列4、5、6位。  原图 ",,无,http://wx4.sinaimg.cn/large/79aba393gy1gokamb5ghdj20g50l1dil.jpg,False,无,无,2021-03-15 19:37,荣耀20 PRO,0,0,0
K6knaoSCI,"转发理由://@肖战影音会官微:#肖战[超话]#祝@CCTV中国电视报 40岁生日快乐！来听听@X玖少年团肖战DAYTOY 的祝福吧[打call]#肖战斗罗大陆# [加油]#肖战唐三#  
原始用户: CCTV中国电视报
转发内容: #电视剧斗罗大陆#今晚将迎来大结局，朋友们看得过瘾吗？重点来了！报哥生日爬梯的神秘大来宾马上揭晓！他就是史兰客学苑的优秀毕业生唐三@X玖少年团肖战DAYTOY 。话不多说，快戳视频！#致我们一起走过的40年# CCTV中国电视报的微博视频  ",,无,无,False,无,无,2021-03-15 18:42,荣耀20 PRO,0,0,0
K6kn6yl5h,"转发理由://@1005号肥虾饲养部:#肖战斗罗大陆#沙尘天气减少外出，在家看唐三@X玖少年团肖战DAYTOY 吧~#网友喊话唐三带走沙行兽#  
原始用户: CCTV电视剧
转发内容: 【#网友喊话唐三带走沙行兽#】今天北方12省市出现大范围黄沙，也是近十年范围最大的沙尘天气，这让不少剧迷想到了CCTV-8《斗罗大陆》中“沙行兽”的剧情并纷纷留言，“ 我们这儿可能来了只沙行兽”，更喊话唐三@X玖少年团肖战DAYTOY 把“沙行兽”带走！猛戳视频重温剧情，沙尘天气少外出哦！ CCTV电视剧的微博视频                     ",,无,无,False,无,无,2021-03-15 18:42,荣耀20 PRO,0,0,0
K6kn5oBfd,"转发理由://@1005号虾虾能量客栈:提醒大家沙尘天气减少外出哦～一起在家看唐三@X玖少年团肖战DAYTOY！ #肖战斗罗大陆# xz#肖战唐三# #肖战[超话]#  
原始用户: CCTV电视剧
转发内容: 【#网友喊话唐三带走沙行兽#】今天北方12省市出现大范围黄沙，也是近十年范围最大的沙尘天气，这让不少剧迷想到了CCTV-8《斗罗大陆》中“沙行兽”的剧情并纷纷留言，“ 我们这儿可能来了只沙行兽”，更喊话唐三@X玖少年团肖战DAYTOY 把“沙行兽”带走！猛戳视频重温剧情，沙尘天气少外出哦！ CCTV电视剧的微博视频                     ",,无,无,False,无,无,2021-03-15 18:42,荣耀20 PRO,0,0,0
K6jLpxKyf,"转发理由://@你该美丽中带着刺:祝@CCTV中国电视报 越办越好，史兰客学苑的优秀毕业生唐三@X玖少年团肖战DAYTOY 今晚毕业圆满收官#肖战唐三#  
原始用户: CCTV中国电视报
转发内容: #电视剧斗罗大陆#今晚将迎来大结局，朋友们看得过瘾吗？重点来了！报哥生日爬梯的神秘大来宾马上揭晓！他就是史兰客学苑的优秀毕业生唐三@X玖少年团肖战DAYTOY 。话不多说，快戳视频！#致我们一起走过的40年# CCTV中国电视报的微博视频  ",,无,无,False,无,无,2021-03-15 17:09,荣耀20 PRO,0,0,0
K6jLhvKH0,"转发理由://@1005号虾虾能量客栈:祝报哥@CCTV中国电视报 40岁生日快乐！ 和@X玖少年团肖战DAYTOY 一起祝福报哥越办越好！#肖战斗罗大陆# xz#肖战唐三# #肖战[超话]#  
原始用户: CCTV中国电视报
转发内容: #电视剧斗罗大陆#今晚将迎来大结局，朋友们看得过瘾吗？重点来了！报哥生日爬梯的神秘大来宾马上揭晓！他就是史兰客学苑的优秀毕业生唐三@X玖少年团肖战DAYTOY 。话不多说，快戳视频！#致我们一起走过的40年# CCTV中国电视报的微博视频  ",,无,无,False,无,无,2021-03-15 17:09,荣耀20 PRO,0,0,0
K6jLftSQO,"转发理由://@肖战网宣官微:#肖战[超话]# 和@X玖少年团肖战DAYTOY 一起祝@CCTV中国电视报 四十岁生日快乐！  
原始用户: CCTV中国电视报
转发内容: #电视剧斗罗大陆#今晚将迎来大结局，朋友们看得过瘾吗？重点来了！报哥生日爬梯的神秘大来宾马上揭晓！他就是史兰客学苑的优秀毕业生唐三@X玖少年团肖战DAYTOY 。话不多说，快戳视频！#致我们一起走过的40年# CCTV中国电视报的微博视频  ",,无,无,False,无,无,2021-03-15 17:09,荣耀20 PRO,0,0,0
K6jLeBJgz,"转发理由://@一个三哈:祝@CCTV中国电视报 生日快乐～和@X玖少年团肖战DAYTOY 一起祝报哥越来越好哈～  
原始用户: CCTV中国电视报
转发内容: #电视剧斗罗大陆#今晚将迎来大结局，朋友们看得过瘾吗？重点来了！报哥生日爬梯的神秘大来宾马上揭晓！他就是史兰客学苑的优秀毕业生唐三@X玖少年团肖战DAYTOY 。话不多说，快戳视频！#致我们一起走过的40年# CCTV中国电视报的微博视频  ",,无,无,False,无,无,2021-03-15 17:09,荣耀20 PRO,0,0,0
K6jLdpNdr,"转发理由://@肖战影音会官微:#肖战[超话]#祝@CCTV中国电视报 40岁生日快乐！来听听@X玖少年团肖战DAYTOY 的祝福吧[打call]#肖战斗罗大陆# [加油]#肖战唐三#  
原始用户: CCTV中国电视报
转发内容: #电视剧斗罗大陆#今晚将迎来大结局，朋友们看得过瘾吗？重点来了！报哥生日爬梯的神秘大来宾马上揭晓！他就是史兰客学苑的优秀毕业生唐三@X玖少年团肖战DAYTOY 。话不多说，快戳视频！#致我们一起走过的40年# CCTV中国电视报的微博视频  ",,无,无,False,无,无,2021-03-15 17:09,荣耀20 PRO,0,0,0
K6jKZdL0x,"转发理由:转发微博  
原始用户: CCTV中国电视报
转发内容: #电视剧斗罗大陆#今晚将迎来大结局，朋友们看得过瘾吗？重点来了！报哥生日爬梯的神秘大来宾马上揭晓！他就是史兰客学苑的优秀毕业生唐三@X玖少年团肖战DAYTOY 。话不多说，快戳视频！#致我们一起走过的40年# CCTV中国电视报的微博视频  ",,无,无,False,无,无,2021-03-15 17:08,荣耀20 PRO,0,0,0
K6jrax9uP,"转发理由://@christina_R8:#肖战# ｜#肖战陌森眼镜品牌代言人# //@all平安最重要:#肖战# //@汪汪好可爱://@薰香奈雅:#肖战# //@一只可爱的兔子121218:#肖战# xz#肖战斗罗大陆# //@亲亲曾Re121218:#肖战# //@是柠檬的宁NinG://@是柠檬的宁NinG:#肖战斗罗大陆# xz #肖战# 肖战顺顺利利！  
原始用户: 1005号肥虾饲养部
转发内容: #肖战斗罗大陆# #肖战# 【肖战】虾虾下午好一起回味一下摇滚战吧@X玖少年团肖战DAYTOY 北京卫视剧集地的微博视频  ",,无,无,False,无,无,2021-03-15 16:19,荣耀20 PRO,0,8,0
K6jnwsZl1,"转发理由://@christina_R8:#肖战# ｜ //@all平安最重要:#肖战# //@汪汪好可爱://@薰香奈雅:#肖战# //@一只可爱的兔子121218:#肖战# xz#肖战斗罗大陆# //@亲亲曾Re121218: #肖战斗罗大陆# //@是柠檬的宁NinG://@是柠檬的宁NinG:#肖战斗罗大陆# xz #肖战# 肖战顺顺利利！  
原始用户: 1005号肥虾饲养部
转发内容: #肖战斗罗大陆# #肖战# 【肖战】虾虾下午好一起回味一下摇滚战吧@X玖少年团肖战DAYTOY 北京卫视剧集地的微博视频  ",,无,无,False,无,无,2021-03-15 16:10,荣耀20 PRO,0,0,0
K6jnnilng,"转发理由://@思语宝贝618://@是呆桃的腿毛呀:肖战//@-奶黄包呀:#肖战# xz#肖战陌森眼镜品牌代言人#  
原始用户: 拔萝卜虾虾团
转发内容: #肖战##肖战陌森眼镜品牌代言人# 【肖战】“春风再美也比不过你的笑没见过你的人不会明了”@X玖少年团肖战DAYTOY 视频来源. 肖战全平台安利组的微博视频   ",,无,无,False,无,无,2021-03-15 16:10,荣耀20 PRO,0,1,0
