微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
K3J2s3IdK,今天元宵肝了两个摸鱼出来反正曲子没有捡剪全，我也不想剪全，就这样吧。今日份营业结束，默默的蹲营业  ,,无,无,True,无,无,2021-02-26 15:59,无,1,0,1
K3Iv75FRY,【予君书||肖战×赵丽颖】从那儿时哭啼， 嬉笑也要并蒂 一同摇曳的纸鸢落地青梅竹马就是最甜的！！#肖战微博之夜# 封面@果儿呀DAYTOY 歌词排版@雾灯明 #元宵节快乐# 禁二传二改请勿ky请勿上升真人BGM：予君书——Ace组合 泷月丶寒的微博视频  ,,无,无,True,"http://f.video.weibocdn.com/003X2orBgx07KFC5KW5901041200CDuK0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=d8257cc71422c9ad30fe69ce9523c87b&Expires=1616312819&ssig=WjULfffc%2BZ&KID=unistore,video",无,2021-02-26 14:37,苏战超话,341,54,165
K3GMFchMb,“千万遍祈愿相逢交错在一瞬间     于心间不舍得往返流连”—————————————— 今宵元夜 人潮熙攘 佳人难觅良宵难求 今夜便与喜欢的人同游愿我们的祈愿都能实现#元宵节# #元宵节快乐#   泷月丶寒的微博视频  ,,无,无,True,"http://f.video.weibocdn.com/002sGdfHgx07KFk4lz8P01041201oKIn0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=d8257cc71422c9ad30fe69ce9523c87b&Expires=1616312820&ssig=VV7U5t1gRi&KID=unistore,video",无,2021-02-26 10:14,影视剪辑 · 视频社区,19,4,19
K3B9WkKx2,"转发理由:好东西  
原始用户: 摄影师Gabrielle
转发内容: 随机掉落扛着锅上班的片场老师傅一则～ 摄影师Gabrielle的微博视频  ",,无,无,False,无,无,2021-02-25 19:55,无,1,0,1
K3A1x8a3H,"转发理由://@-Awide-:三哥毕业快乐#肖战唐三#  
原始用户: 肖战工作室
转发内容: 【三】言良语听三哥一席话，胜加了无数魂力buff史兰客优秀毕业生唐三@X玖少年团肖战DAYTOY 结业发言🈶️#肖战[超话]#  [组图共6张] 原图 ",,无,"http://ww1.sinaimg.cn/large/007fzS16ly1gnzvhncbz4g30o00di7wk.gif,http://ww3.sinaimg.cn/large/007fzS16ly1gnzvhqw32bg30go09ex6u.gif,http://ww4.sinaimg.cn/large/007fzS16ly1gnzvhs2tzug30o00dib2b.gif,http://ww3.sinaimg.cn/large/007fzS16ly1gnzvhv11lsg30go09e7wn.gif,http://ww2.sinaimg.cn/large/007fzS16ly1gnzvhxu017g30o00diu15.gif,http://ww3.sinaimg.cn/large/007fzS16ly1gnzvhkb1wdg30o00dinpi.gif",False,无,无,2021-02-25 17:02,无,1,1,0
K3xUD7XUg,"转发理由://@肖战影音会官微:#肖战[超话]##唐三寻爹不易# 欢迎收看《斗罗大陆之爸爸在哪儿》@X玖少年团肖战DAYTOY #肖战斗罗大陆#  
原始用户: 肖战工作室
转发内容: #唐三寻爹不易# 三哥@X玖少年团肖战DAYTOY 的几篇日记随机掉落，寻爹不易，三哥叹气#肖战[超话]#  [组图共4张] 原图 ",,无,"http://ww2.sinaimg.cn/large/007fzS16ly1gnzljcmymsj30w81e0hdt.jpg,http://ww1.sinaimg.cn/large/007fzS16ly1gnzljbgv6kj30w81e0hdt.jpg,http://ww3.sinaimg.cn/large/007fzS16ly1gnzljdle51j30w81e0hdt.jpg,http://ww2.sinaimg.cn/large/007fzS16ly1gnzlje6tbgj30w81e0kjl.jpg",False,无,无,2021-02-25 11:39,无,2,1,0
K3okjeaXn,"转发理由://@肖战影音会官微:#肖战[超话]##斗罗大陆光影幻境大片#人间何处，不过少年抬眼间。幻影与现实交织，遇人间奇景，尽在@X玖少年团肖战DAYTOY #肖战斗罗大陆# #肖战唐三#  
原始用户: 电视剧斗罗大陆
转发内容: #电视剧斗罗大陆# #斗罗大陆光影幻境大片# 绝美上线流光交错，美轮美奂，人间光景，尽收眼底~@X玖少年团肖战DAYTOY @吴宣仪_Betty 摄影：@摄影师Gabrielle  [组图共7张] 原图 ",,无,"http://ww1.sinaimg.cn/large/007vJaBCly1gnxxlhy4s1j30u0190b2d.jpg,http://ww4.sinaimg.cn/large/007vJaBCly1gnxxllriktj30u01904qs.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gnxxlqd6eej30u0190e88.jpg,http://ww1.sinaimg.cn/large/007vJaBCly1gnxxlti6k3j31900u01l1.jpg,http://ww4.sinaimg.cn/large/007vJaBCly1gnxxlx04ibj30u0190u10.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gnxxm131wgj30u0190u10.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gnxxm51wuqj30u0190u11.jpg",False,无,无,2021-02-24 11:15,无,0,1,0
K3nTRiC6P,"转发理由://@秃噜皮皮酱:#斗罗大陆登陆央八晚间经典剧场#锁定2月27日23.05  CCTV-8经典剧场  
原始用户: CCTV电视剧
转发内容: 【转发扩散！#斗罗大陆登陆央八晚间经典剧场#】无论结果是什么，我都会向阳而生 #斗罗大陆水墨海报# 首发，该剧将于2月27日23:05登陆CCTV-8经典剧场快快转给追剧的小伙伴吧  [组图共9张] 原图 ",,无,"http://ww3.sinaimg.cn/large/002do8ZNly1gnycuw7d7uj61qt0u0kjq02.jpg,http://ww2.sinaimg.cn/large/002do8ZNly1gnycuxzijpj61qt0u04qt02.jpg,http://ww3.sinaimg.cn/large/002do8ZNly1gnycus88slj61qt0u0qvb02.jpg,http://ww2.sinaimg.cn/large/002do8ZNly1gnycuywztcj61qt0u0u1202.jpg,http://ww3.sinaimg.cn/large/002do8ZNly1gnycv142m5j61qt0u0kjr02.jpg,http://ww1.sinaimg.cn/large/002do8ZNly1gnycuwatkjj61qt0u04qv02.jpg,http://ww3.sinaimg.cn/large/002do8ZNly1gnycuzs7hsj61qt0u0npi02.jpg,http://ww4.sinaimg.cn/large/002do8ZNly1gnycuwbxfcj61qt0u0npj02.jpg,http://ww2.sinaimg.cn/large/002do8ZNly1gnycuwhjkzj61qt0u07wm02.jpg",False,无,无,2021-02-24 10:10,无,0,0,0
K3fRfdFQw,"转发理由://@肖战影音会官微:#肖战[超话]# #唐三蓝银草的多种使用方法#蓝银草的好，谁用谁知道！@X玖少年团肖战DAYTOY #肖战斗罗大陆# #肖战唐三#  
原始用户: 电视剧斗罗大陆
转发内容: 【逗罗大陆】#电视剧斗罗大陆# #唐三蓝银草的多种使用方法# 蓝银草，真是妙，一个能顶十个强外型美观、功能超多，三哥居家旅行、上课比赛必备之武魂见过的都说好！@X玖少年团肖战DAYTOY  [组图共6张] 原图 ",,无,"http://ww4.sinaimg.cn/large/007vJaBCly1gnxdrrjjolg30bz06q1l0.gif,http://ww2.sinaimg.cn/large/007vJaBCly1gnxdrw0bg3g30qo0epe84.gif,http://ww2.sinaimg.cn/large/007vJaBCly1gnxds1ad7cg30i80a9kjo.gif,http://ww4.sinaimg.cn/large/007vJaBCly1gnxds3k0p8g30ih0ae7wk.gif,http://ww3.sinaimg.cn/large/007vJaBCly1gnxds6s1f2g30h409n4qs.gif,http://ww3.sinaimg.cn/large/007vJaBCly1gnxdsa9xdig30bi06h4qs.gif",False,无,无,2021-02-23 13:42,无,0,0,0
K3eRT1Gwy,"转发理由://@1005号肥虾饲养部:#肖战微博之夜# 疯狂期待！！！不见不散@X玖少年团肖战DAYTOY  
原始用户: X玖少年团肖战DAYTOY
转发内容: 2020#微博之夜#盛典即将开启，以微博之力，让世界更美。@微博之夜 我来了！  原图 ",,无,http://wx4.sinaimg.cn/large/6ade4348ly1gnxakf5x2jj20p018ghdt.jpg,False,无,无,2021-02-23 11:10,无,0,2,0
K3ePQxc46,"转发理由://@1005号肥虾饲养部:以微“博”之力，让世界更美。微博之夜，期待演员肖战@X玖少年团肖战DAYTOY  
原始用户: 微博之夜
转发内容: #微博之夜阵容曝光#第四波硬核来袭！张弛有度的表演呈现百态人生，饱含故事感的歌声可以穿透时光，高燃爆发的舞台狙击你的心！@GEM鄧紫棋 @Dear-迪丽热巴 @YKYBtao-黄子韬 @M鹿M @毛不易 @倪妮V @TFBOYS-王俊凯 @X玖少年团肖战DAYTOY @张杰 @张雨绮 超高人气即将闪耀2020#微博之夜#盛典！点击 微博之夜 预约直播，这场视听盛宴，邀你共同见证！（按姓氏首字母排序） 微博之夜的微博视频                     ",,无,无,False,无,无,2021-02-23 11:05,无,0,0,0
K35s8huSW,"转发理由://@肖战影音会官微:#肖战[超话]#[加油]#打不倒的唐三# 输一次不代表输一辈子，永不言败！@X玖少年团肖战DAYTOY [加油]#肖战斗罗大陆# [加油]#肖战唐三#  
原始用户: 肖战工作室
转发内容: #打不倒的唐三# 遭遇挫败，打不倒的唐三@X玖少年团肖战DAYTOY 绝不轻言放弃！既然输得不服气，更要加倍努力绝地反击[加油]#肖战[超话]#  [组图共4张] 原图 ",,无,"http://ww1.sinaimg.cn/large/007fzS16ly1gnw4nfcpafj30kp0sqh3q.jpg,http://ww2.sinaimg.cn/large/007fzS16ly1gnw4ngvs21j30kp0sqars.jpg,http://ww4.sinaimg.cn/large/007fzS16ly1gnw4nhrh7tj30kp0sqql2.jpg,http://ww4.sinaimg.cn/large/007fzS16ly1gnw4ne8ewuj30kp0sqnf8.jpg",False,无,无,2021-02-22 11:12,无,0,1,0
K2ZWCd5hJ,"转发理由:三哥我来了@山城公子· @阿嘉会飞飞 @棉絮在飘   
原始用户: 腾讯电视剧
转发内容: #肖战[超话]##电视剧斗罗大陆##斗罗大陆大结局特效# 超点结局福利大派送！唐三签名照等你来拿🙋 关注@腾讯电视剧，转发此条微博@3⃣️位互关好友，抽一位送出@X玖少年团肖战DAYTOY  签名照  抽奖详情  原图 ",,无,http://wx3.sinaimg.cn/large/dfada814ly1gnvflk6p9jj20u00miarw.jpg,False,无,无,2021-02-21 21:11,无,1,0,0
K2Z3cfiGv,"转发理由://@肖战影音会官微:#肖战[超话]#[酷]#唐三凡尔三# 我们凡尔三@X玖少年团肖战DAYTOY 只凭实（yan）力（zhi）说话！#肖战斗罗大陆# [加油]#肖战唐三#  
原始用户: 肖战工作室
转发内容: 斗罗【三】事#唐三凡尔三#凡学虽迟但到，三哥@X玖少年团肖战DAYTOY ：“没有啦没有啦，我也就一般优秀啦”#肖战[超话]#  原图 ",,无,http://wx2.sinaimg.cn/large/007fzS16ly1gnva35eoplj30yh4of1ky.jpg,False,无,无,2021-02-21 18:54,无,2,1,0
K2WQ6ESu7,"转发理由:必胜//@1005号肥虾饲养部:#史兰客决战武魂殿# 史兰客学苑VS武魂殿学苑！高燃来袭！史兰客七怪必胜！#肖战斗罗大陆# @X玖少年团肖战DAYTOY  
原始用户: 电视剧斗罗大陆
转发内容: 【斗罗剧苑】#史兰客决战武魂殿# #史兰客七怪必胜# 魂师学苑大赛决赛开启，史兰客学苑VS武魂殿学苑。面对武魂殿精选出的精英，史兰客七怪并无畏惧，七人同心，一起面对劲敌这场艰难的战斗，七怪能获得最后的胜利吗？@X玖少年团肖战DAYTOY @吴宣仪_Betty @高泰宇GTY @刘美彤 @Liurn刘润南 @丁笑滢 @敖子逸 七怪一心，少年不败！史兰客七怪决战武魂殿                     ",,无,无,False,无,无,2021-02-21 13:17,无,0,1,0
K2W08CbpT,"转发理由://@肖战影音会官微:#肖战[超话]#好家伙！#唐三的隐藏武魂是腰带# 这也忒时尚了嗲！@X玖少年团肖战DAYTOY [牛哞哞]#肖战斗罗大陆#  
原始用户: 肖战工作室
转发内容: #唐三的隐藏武魂是腰带# 除了蓝银草和昊天锤，唐三@X玖少年团肖战DAYTOY 的另一隐藏武魂也瞒不住了看三哥以一条腰带串起自己的长袍时尚#肖战[超话]#  [组图共9张] 原图 ",,无,"http://ww4.sinaimg.cn/large/007fzS16gy1gnuz2uhjnyj30u01hc7wi.jpg,http://ww4.sinaimg.cn/large/007fzS16gy1gnuz2x9pafj30u01hcqv5.jpg,http://ww2.sinaimg.cn/large/007fzS16gy1gnuz300up3j30u01hcx6p.jpg,http://ww3.sinaimg.cn/large/007fzS16gy1gnuz32ajwej30u01hcx6p.jpg,http://ww2.sinaimg.cn/large/007fzS16gy1gnuz33ue0lj30u01hc1ky.jpg,http://ww1.sinaimg.cn/large/007fzS16gy1gnuz386iu5j30u01hckjl.jpg,http://ww4.sinaimg.cn/large/007fzS16gy1gnuz3ua8ecj30u01hcu0x.jpg,http://ww4.sinaimg.cn/large/007fzS16gy1gnuz2qvt2bj30u01hcnpd.jpg,http://ww1.sinaimg.cn/large/007fzS16gy1gnuz3x1iyej30u01hcqv5.jpg",False,无,无,2021-02-21 11:09,无,0,1,0
K2PQ55z3R,"转发理由://@肖战影音会官微:#肖战[超话]# [抱一抱]#肖战让坚果远程追斗罗大陆#坚果，你爸@X玖少年团肖战DAYTOY 喊你远程追斗罗啦！一定要记得看#肖战斗罗大陆#哦！#肖战唐三#  
原始用户: 腾讯微视
转发内容: #肖战让坚果远程追斗罗大陆#震惊！@X玖少年团肖战DAYTOY 在#微视微访谈#中透露，坚果姑娘在家竟被按头追剧了 终究是没有躲过唐三哥哥的魅力！前方战战还形容心中的巴蜀风貌是“火辣”“热情”“耿直”；安利必看《斗罗大陆》的三个理由是…… 腾讯微视的微博视频  ",,无,无,False,无,无,2021-02-20 19:27,无,0,1,0
K2MQ4Aqim,"转发理由://@肖战影音会官微:#肖战[超话]#初心不改，热血不凉，青春无畏，启程远方！@X玖少年团肖战DAYTOY [加油]#肖战斗罗大陆# #肖战唐三#  
原始用户: 肖战工作室
转发内容: 【三】言良语路越走越远，实力越来越强。但唐三@X玖少年团肖战DAYTOY 始终初心不改，热血不凉#肖战[超话]#  [组图共6张] 原图 ",,无,"http://ww3.sinaimg.cn/large/007fzS16gy1gntti221sig30jg0ayu15.gif,http://ww2.sinaimg.cn/large/007fzS16gy1gntti88tzqg30jg0ayqvc.gif,http://ww4.sinaimg.cn/large/007fzS16gy1gnttidhgdyg30jg0ay1l3.gif,http://ww1.sinaimg.cn/large/007fzS16gy1gnttik3dw3g30jg0ayb2h.gif,http://ww1.sinaimg.cn/large/007fzS16gy1gnttipilz3g30jg0ay4qv.gif,http://ww2.sinaimg.cn/large/007fzS16gy1gntthv27tmg30jg0aye88.gif",False,无,无,2021-02-20 11:49,无,0,3,0
K2MbG5D7v,"转发理由:致敬中国边防军人//@肖战影音会官微:致敬中国边防军人！感谢你们的守护！#祖国山河一寸不能丢#//@X玖少年团肖战DAYTOY:#祖国山河一寸不能丢# 致敬边防军人！致敬英雄！🇨🇳  
原始用户: 央视新闻
转发内容: 【这就是中国人的态度：#祖国山河一寸不能丢#】致敬中国边防军人！转起！  原图 ",,无,http://wx3.sinaimg.cn/large/002TLsr9ly1gnszqvjg1aj60u01hcb2b02.jpg,False,无,无,2021-02-20 10:10,无,0,2,0
K2w2EmUvA,"转发理由:这奇妙的相遇呀。不得不说你们俩太逗了。  
原始用户: 肖战工作室
转发内容: #唐三反套路交友# 当三魂环的唐三@X玖少年团肖战DAYTOY 碰上九魂环的毒斗罗，且看三哥反套路交友。临危不惧，见招拆招，喜提忘年交#肖战[超话]#  [组图共3张] 原图 ",,无,"http://ww1.sinaimg.cn/large/007fzS16ly1gnrsmaknh1j30yi2mrqv5.jpg,http://ww4.sinaimg.cn/large/007fzS16ly1gnrsmdt5b8j30yi26thdt.jpg,http://ww2.sinaimg.cn/large/007fzS16ly1gnrsmcey17j30yi24ce81.jpg",False,无,无,2021-02-18 17:03,无,0,0,0
K2ujWiTNa,"转发理由://@肖战影音会官微:#肖战[超话]#开工第一天，干饭人干饭魂，有@X玖少年团肖战DAYTOY 为你加油，一定元气满满！[牛哞哞]  
原始用户: 北京卫视剧集地
转发内容: #小北北能有什么坏心思# 上班第一天，@X玖少年团肖战DAYTOY 为你加油啦干了这碗饭，开启元气满满的工作状态小北北宣布春节七天乐活动正式结束北北也要回到电视剧的工作岗位上了，希望战战出演的剧作能在北京卫视播出，届时北北会再次祭出花式服务，一如既往的关注我们呦 北京卫视剧集地的微博视频                     ",,无,无,False,无,无,2021-02-18 12:40,无,0,0,0
K2tWgkQ1W,"转发理由://@肖战影音会官微:#肖战[超话]#斗罗专访DAY6！完整版采访，听@X玖少年团肖战DAYTOY 聊聊#肖战斗罗大陆# [抱一抱]#肖战唐三#  
原始用户: 入戏
转发内容: @X玖少年团肖战DAYTOY  接受《入戏》独家专访，称拍摄《斗罗大陆》其实压力很大。印象最深的一场戏是“救小舞的时候，吊威亚吊了很久又很冷，我们要忘掉身体的疼痛感”。#唐三救小舞#等待剧播出，肖战称“比我拍的时候还要紧张”。对于各种评价，他表示“有帮助的声音当然是接受，然后吸纳让自己做的更好”。聊到五年后再唱《野子》，肖战说“当时刚进到这个圈子整个人都被包裹的很紧绷，但当再回过头看时，对于我来说是要勇敢去面对各种各样的挑战”。#斗罗入戏12天更新企划#关注@入戏 并转发还有机会获得签名照哦~肖战：拍《斗罗大陆》压力特别大，各种声音我都愿意接受                     ",,无,无,False,无,无,2021-02-18 11:42,无,1,0,0
K2m09ymzD,"转发理由://@肖战影音会官微:#肖战[超话]#干杯！🍻#唐三喝毒药喝到撑# 谁让三哥@X玖少年团肖战DAYTOY 是百毒不侵的犯规体质呢？[doge]#肖战斗罗大陆#  
原始用户: 肖战工作室
转发内容: #唐三喝毒药喝到撑# 百毒不侵的三哥@X玖少年团肖战DAYTOY 被毒斗罗抓走并猛灌毒药，笑死，根本没用 肖战工作室的微博视频  ",,无,无,False,无,无,2021-02-17 15:30,无,0,0,0
K2lDEezva,"转发理由://@肖战网宣官微:#肖战[超话]#卷纸也太好笑了！北北还有什么好东西，再抖抖！@X玖少年团肖战DAYTOY  
原始用户: 北京卫视剧集地
转发内容: 2021#北京台春晚# @X玖少年团肖战DAYTOY 录歌有点热，北北卷纸永相随#小北北能有什么坏心思# 只是在战战流汗的时候送上满满一大卷纸罢辽放心擦，纸巾管够！如果是你，你会用什么为他擦汗呢 北京卫视剧集地的微博视频  ",,无,无,False,无,无,2021-02-17 14:34,无,0,2,0
K2kgxlONf,"转发理由://@肖战影音会官微:#肖战[超话]#斗罗专访DAY5！#肖战斗罗大陆#挑战最大的一场戏什么？看完@X玖少年团肖战DAYTOY 采访你就知道啦！#肖战唐三#  
原始用户: 入戏
转发内容: @X玖少年团肖战DAYTOY 分享《斗罗大陆》里挑战最大的一场戏，“当时太紧张了老想着要演好”，“现在表演的时候还是会紧张，但更多是让自己放松下来”。上腾讯视频搜“入戏”并关注，更多精彩持续放送~#斗罗入戏12天更新企划#肖战揭秘《斗罗大陆》拍摄挑战最大的一场戏  ",,无,无,False,无,无,2021-02-17 11:05,无,1,0,0
K2eFhxb27,"转发理由://@开小灶官方微博:开课啦~小灶和 @三九胃泰 已经端好小板凳咯  
原始用户: 开小灶官方微博
转发内容: #初五#小灶学院迎财神啦～想必，试炼周大家都拥有牛年的三大魂技了吧 新的一年都要牛牪犇！诶，这几天干了不少大事的学院特招生三哥，有经验要分享哦，快来听听吧~ #斗罗大陆# #肖战为你开小灶# 开小灶官方微博的微博视频  ",,无,无,False,无,无,2021-02-16 20:49,无,1,0,0
K2evg5ZWJ,"转发理由://@腾讯微视:微视内搜索“斗罗大陆”，进入并关注“电视剧斗罗大陆”官方账号主页，点击“加入我的粉丝群”，就会同步接收到视频更新的推送哦！福利预告：【大年初八群内抽送肖战亲笔签名照x1】  
原始用户: 腾讯微视
转发内容: #肖战用表情包描述斗罗大陆上线的心情#正月初五迎财神，唐三哥哥快问快答惊喜掉落！@X玖少年团肖战DAYTOY 化身表情包达人在线模仿~#电视剧斗罗大陆#中最喜欢的武魂竟然是……嘘~戳评论区还有惊喜哟~#小微追星记# 腾讯微视的微博视频  ",,无,无,False,无,无,2021-02-16 20:24,无,1,0,0
K2dIWCejp,"转发理由://@1005号肥虾饲养部:谜底揭晓了@X玖少年团肖战DAYTOY  
原始用户: 北京卫视
转发内容: 我们家小北北是干电视剧出身后期北绝对有这个实力将战战北京春晚一日游，剪成20集长篇电视连续剧祝淇哥@张淇welly 生日快乐！接下来请欣赏@X玖少年团肖战DAYTOY  “怒音烟嗓”版生日快乐歌 北京卫视剧集地的微博视频  ",,无,无,False,无,无,2021-02-16 18:25,无,1,1,0
K2bOZ0Cs1,"转发理由://@肖战影音会官微:#肖战[超话]# 加入反诈联盟，一起守护您和家人的财产安全。[给你小心心]//@X玖少年团肖战DAYTOY:警惕“杀猪盘”，转账需谨慎。不要轻易相信“一见如故”的网友！加入反诈联盟，一起守护您和家人的财产安全。  
原始用户: 警民直通车-上海
转发内容: #上海市公安局成立反诈联盟# 你以为一见如故的知己网友，很可能是屏幕后的诈骗分子！反诈联盟成员@X玖少年团肖战DAYTOY 提醒您：警惕“杀猪盘”，转账需谨慎。加入我们，一起守护您和家人的财产安全。 警民直通车-上海的微博视频  ",,无,无,False,无,无,2021-02-16 13:35,无,1,1,0
K22S33El1,"转发理由://@肖战影音会官微:#肖战[超话]#手捧生日蛋糕的画面好梦幻，根本看不够！已经在期待下集了[可怜]@X玖少年团肖战DAYTOY  
原始用户: 北京卫视剧集地
转发内容: #小北北能有什么坏心思# 不过是剪了个生日花絮分成了上下集而已无奖竞答：战战@X玖少年团肖战DAYTOY 捧蛋糕为谁庆祝生日呢是你？是他？还是北北欲知后事如何，咱们下集见分晓 北京卫视剧集地的微博视频  ",,无,无,False,无,无,2021-02-15 14:48,无,3,1,0
K1WEZokRk,【肖战×群星】台词向#肖战# “江山社稷 天下兴亡因我起”“换得声名加身 君临天下城”#肖战斗罗大陆# 不一样的新年贺礼+情人节礼物🎁封面@HappyMaccha 歌词排版@·松岛佳奈· 辛苦我的两位宝贝了情人节快乐@棉絮在飘 虽迟但到 泷月丶寒的微博视频                                 ,,无,无,True,无,无,2021-02-14 22:59,有钱all超话,144,62,159
K1VeFfmtT,"转发理由:优秀的人，争着要  
原始用户: 肖战工作室
转发内容: 斗罗【三】事#唐三offer收到手软#三哥@X玖少年团肖战DAYTOY  “offer”收到手软，团体作战绝不手软#肖战[超话]#  原图 ",,无,http://wx2.sinaimg.cn/large/007fzS16ly1gnn9iiwi8jj30u03moqvb.jpg,False,无,无,2021-02-14 19:21,无,0,0,0
K1V3IhlnU,"转发理由://@肖战影音会官微:#肖战[超话]#[抱一抱]#肖战说作品是演员立足的根本之道#期待你的每个作品，热爱你的每个角色。@X玖少年团肖战DAYTOY  
原始用户: CCTV电视剧
转发内容: #肖战再度做客央视星推荐#【#肖战说作品是演员立足的根本之道#】“对于演员来说，作品是立足的根本之道，所以我希望我在新的一年也可以不断地让自己进步。”点击视频↓↓↓听@X玖少年团肖战DAYTOY 讲述他与唐三的故事，共同展望牛年的新气象～#大剧陪您过大年# CCTV电视剧的微博视频  ",,无,无,False,无,无,2021-02-14 18:54,无,0,0,0
K1TLA8IkM,"转发理由://@肖战网宣官微:#肖战[超话]# #唐三靠谱队友# 团战必须得有三哥@X玖少年团肖战DAYTOY 这样的靠谱队友才行！[拳头]#肖战斗罗大陆#  
原始用户: 肖战工作室
转发内容: #唐三靠谱队友# 谁不想要三哥@X玖少年团肖战DAYTOY 这样的靠谱队友呢！#肖战[超话]#  [组图共6张] 原图 ",,无,"http://ww4.sinaimg.cn/large/007fzS16ly1gnn361bkn2g30mv0rnkjr.gif,http://ww4.sinaimg.cn/large/007fzS16ly1gnn367e008g30mv0rn1l1.gif,http://ww2.sinaimg.cn/large/007fzS16ly1gnn35wr5zkg30mv0rnu11.gif,http://ww1.sinaimg.cn/large/007fzS16ly1gnn364vrmng30mv0rnnph.gif,http://ww3.sinaimg.cn/large/007fzS16ly1gnn36c8paog30mv0rnnpi.gif,http://ww4.sinaimg.cn/large/007fzS16ly1gnn36ffuuag30mv0rnnpg.gif",False,无,无,2021-02-14 15:37,无,0,1,0
K1T6WtZFD,"转发理由://@肖战影音会官微:#肖战[超话]#[抱一抱]#肖战采访唐三# 帅气记者@X玖少年团肖战DAYTOY 采访#肖战唐三# ，苏感十足，会会的心已经“怦怦”跳了#肖战斗罗大陆#  
原始用户: 电视剧斗罗大陆
转发内容: #电视剧斗罗大陆# #肖战采访唐三# 三哥今天接受了一位朋友@X玖少年团肖战DAYTOY 的采访，对镜说情话听得小陆现在小鹿乱跳今天小陆不做小陆了，请纯陆人们叫我小5情人节福利！肖战专访唐三啦~  ",,无,无,False,无,无,2021-02-14 13:57,无,0,0,0
K1LDbAuYd,"转发理由://@肖战影音会官微:#肖战[超话]#[抱一抱]#肖战最爱妈妈做的熏腊肉#家的味道，永远都是最深的牵挂。@X玖少年团肖战DAYTOY  
原始用户: CCTV电视剧
转发内容: #央视新春特别节目#【#肖战最爱妈妈做的熏腊肉#】肖战@X玖少年团肖战DAYTOY 在#大剧陪您过大年#节目中透露最爱吃的就是妈妈做的熏腊肉。“从小就做，特别好吃。”大家过年最喜欢妈妈做的哪道菜呢？快来评论区报菜名！ CCTV电视剧的微博视频  ",,无,无,False,无,无,2021-02-13 18:54,无,3,1,0
K1ICwm64I,"转发理由://@1005号肥虾饲养部:#肖战给所有知道我名字的人# 一起舞动双手疯狂打call吧！！！@X玖少年团肖战DAYTOY  
原始用户: 北京卫视剧集地
转发内容: 大家是不是还沉浸在@黑豹乐队官方微博 和@X玖少年团肖战DAYTOY 昨晚燃炸舞台的情绪中？细心的北鼻们，有的发现#肖战变唱腔了# 有的发现#黑豹乐队主唱张淇好帅##小北北能有什么坏心思# 不过是到了放粮时间，录音棚版MV拿走不谢~和北北一起舞动双手疯狂打call吧！！ 北京卫视剧集地的微博视频  ",,无,无,False,无,无,2021-02-13 11:14,无,0,0,0
K1IpoB7yD,"转发理由://@肖战影音会官微:#肖战[超话]#佳岁福约至，祥瑞入新年。唐三@X玖少年团肖战DAYTOY 祝您新年快乐！#肖战斗罗大陆# [迎福运]#肖战唐三#  
原始用户: 电视剧斗罗大陆
转发内容: #电视剧斗罗大陆# #唐三小舞对联视频# 三五组合带着满满的祝福给纯陆人们贺新年啦~“瑞气呈祥斗罗福，星斗集锦满堂春”小陆已经把对联挂在史兰客学苑的校门上了@X玖少年团肖战DAYTOY  @吴宣仪_Betty 三五组合带着满满的祝福贺新年啦~  ",,无,无,False,无,无,2021-02-13 10:42,无,1,3,1
K1Ip9tCFA,"转发理由:转发微博  
原始用户: 电视剧余生请多指教
转发内容: #牛年鹅剧牛# #电视剧余生请多指教# 春联书写祈愿，乡音祝福新年。来听听林之校@杨紫 和顾魏@X玖少年团肖战DAYTOY 为大家送上的方言祝福吧！ @腾讯视频 电视剧余生请多指教的微博视频  ",,无,无,False,无,无,2021-02-13 10:41,无,0,0,0
K1DPcoCNb,"转发理由://@1005号肥虾饲养部:#肖战[超话]# #肖战说他和唐三命运相似#和肖战@X玖少年团肖战DAYTOY  不畏困难，一起做更好的自己[心]  
原始用户: CCTV电视剧
转发内容: #央视新春特别节目##肖战说他和唐三命运相似#“被命运推着走，当我走在每一个阶段的时候我都会做到最好。”2021年，跟着肖战@X玖少年团肖战DAYTOY  一起做更好的自己吧～#大剧陪您过大年# CCTV电视剧的微博视频  ",,无,无,False,无,无,2021-02-12 23:02,无,0,2,1
