微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
K2GaTtNeX,我为#肖战[超话]#贡献66影响力，超话目前在明星超话No.1！戳这里→http://t.cn/RrKeREG 跟我一起助TA荣登超话封面吧~  ,,无,无,True,无,无,2021-02-19 18:51,超话,0,0,0
K2GaAiA2P,"转发理由:帅@X玖少年团肖战DAYTOY //@肖战安利兜:俯瞰这片天～～～🔨#肖战说剧组是避风港# #肖战唐三#  
原始用户: 黛桃小狗丸
转发内容: #肖战[超话]##肖战斗罗大陆# 眺望天地间～～～🌿  原图 ",,无,http://wx2.sinaimg.cn/large/0086kYOggy1gns0gbn0nwj30zc1dnhah.jpg,False,无,无,2021-02-19 18:50,肖战顺顺利利,0,0,0
K2G9cjgAj,"转发理由:好滴好滴好滴 滴滴滴@X玖少年团肖战DAYTOY //@X玖少年团肖战DAYTOY:警惕“杀猪盘”，转账需谨慎。不要轻易相信“一见如故”的网友！加入反诈联盟，一起守护您和家人的财产安全。  
原始用户: 警民直通车-上海
转发内容: #上海市公安局成立反诈联盟# 你以为一见如故的知己网友，很可能是屏幕后的诈骗分子！反诈联盟成员@X玖少年团肖战DAYTOY 提醒您：警惕“杀猪盘”，转账需谨慎。加入我们，一起守护您和家人的财产安全。 警民直通车-上海的微博视频  ",,无,无,False,无,无,2021-02-19 18:47,肖战顺顺利利,0,0,0
K2Cdfh23v,"转发理由:哇 踩点好棒👍🏻#肖战斗罗大陆#  xz #肖战唐三#   
原始用户: 归心入梦来
转发内容: 说书人 || 唐三中心向书中故事是世间蹉跎各人心中它自有评说字母站：BV1Th411y7uy#电视剧斗罗大陆# 归心入梦来的微博视频  ",,无,无,False,无,无,2021-02-19 08:46,肖战顺顺利利,0,0,0
K2CcElVek,"转发理由:我在#微博剧集榜#，参与了@电视剧斗罗大陆 互动，快来参与打榜吧！  
原始用户: 电视剧斗罗大陆
转发内容: 【魂力buff】#电视剧斗罗大陆# #史兰客七怪团魂# 团结一致，任何强大的敌人，都将可以战胜。@X玖少年团肖战DAYTOY @吴宣仪_Betty @朱珠ZhuZhu @高泰宇GTY @黄灿灿acan @刘美彤 @Liurn刘润南 @丁笑滢 @敖子逸  [组图共9张] 原图 ",,无,"http://ww3.sinaimg.cn/large/007vJaBCly1gnrnu3i844j31900u0kjo.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gnrnv485onj31900u0b2c.jpg,http://ww4.sinaimg.cn/large/007vJaBCly1gnrnvahaxoj31900u07wk.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gnrnvesnvqj31900u0qv7.jpg,http://ww1.sinaimg.cn/large/007vJaBCly1gnrnvhyknbj31900u0u0y.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gnrnvlwi7yj31900u01kz.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gnrnvq70amj31900u07wj.jpg,http://ww4.sinaimg.cn/large/007vJaBCly1gnrnvu9dptj31900u01kz.jpg,http://ww1.sinaimg.cn/large/007vJaBCly1gnrnw0jzwqj31900u0e83.jpg",False,无,无,2021-02-19 08:44,微博剧集榜,0,0,0
K2CcAeRQm,我在#微博剧集榜#，为#电视剧斗罗大陆#打榜，快来参与打榜吧！ 斗罗大陆  ,,无,无,True,无,无,2021-02-19 08:44,肖战顺顺利利,0,0,0
K2CbmhfUd,#肖战[超话]##肖战斗罗大陆#  xz #肖战唐三# 唐三太绝了，那个胜券在握的笑容真的鲨我！唐三代表史兰客学苑和皇家学苑对阵，召唤出蓝银草武魂施展了缠绕+蛛网束缚+蓝银囚笼魂技，太好看了，简直欲罢不能！ 唐三：我不就发了个响指吗？把那群姑娘迷成这样？@X玖少年团肖战DAYTOY Laura小鬼的微博视频                                 ,,无,无,True,无,无,2021-02-19 08:41,肖战超话,7,4,26
K2yB9zNp7,"转发理由:哈哈哈   好可爱 不要欺负小锤子嘛#肖战斗罗大陆#   
原始用户: 短腿猫猫喵喵喵
转发内容: #肖战[超话]#  💌#兔兔的明信片# ✎ 𝐍𝐨. 𝟐𝟖𝟑    大锤八十，小锤四十[兔子]                      #我喜欢肖战#  原图 ",,无,http://wx3.sinaimg.cn/large/007h9QQFly1gns3q2aq4pj31mc25sami.jpg,False,无,无,2021-02-18 23:34,肖战顺顺利利,0,0,0
K2yqV5cWq,"转发理由:哈哈哈 一开始还真没看到昊爹的锤，这也太大了吧@X玖少年团肖战DAYTOY   
原始用户: 半糖小兔
转发内容: 呜呜呜康康我们昊天锤！！有在好好变强哦！（不过一旦跟昊爹这柄比起来…………#唐三被比比东逼出昊天锤#  [组图共2张] 原图 ",,无,"http://ww4.sinaimg.cn/large/721084f2gy1gnrxjk3nvsj21jk1qhdyr.jpg,http://ww2.sinaimg.cn/large/721084f2gy1gnrxiic1olj20rl0kp1kx.jpg",False,无,无,2021-02-18 23:09,肖战顺顺利利,0,0,0
K2xRThyZG,"转发理由:两个小时 断层了虾虾好厉害 查看图片 //@家常便饭保哥:噗嗤，也太厉害了 评论配图  
原始用户: 家常便饭保哥
转发内容: 见扩！央视频，进进出出的时候，顺手一下。  [组图共2张] 原图 ",,https://ww4.sinaimg.cn/large/5e0d1d88ly1gns0r5phwoj20u10u0q9n.jpg,"http://ww2.sinaimg.cn/large/006JJexYgy1gnrx8w6vl7j30n01dsjxc.jpg,http://ww1.sinaimg.cn/large/006JJexYgy1gnrx8wgyrkj30n01dswiw.jpg",False,无,无,2021-02-18 21:42,肖战顺顺利利,0,0,0
K2xrLm2fr,"转发理由:修炼累了， 别忘了好好吃饭 #肖战为你开小灶# xz#肖战唐三#  
原始用户: 开小灶官方微博
转发内容: @三九胃泰 来寻宝喽！幽幽秘境到底藏着什么秘宝呢？是万年魂兽，还是小灶的“饭无忧”，小胃泰的“胃不愁”呀不过啊，三哥也说了，新的一年努力“修炼寻宝”的同时，也别忘了好好吃饭哦~#电视剧斗罗大陆[超话]# #肖战为你开小灶# 开小灶官方微博的微博视频  ",,无,无,False,无,无,2021-02-18 20:38,肖战顺顺利利,0,0,0
K2xaeitK7,#肖战最好的你[超话]##肖战斗罗大陆#  xz#肖战余生请多指教# 肖战星途璀璨，肖战赤诚善良，肖战谦逊有礼，肖战星途坦荡，肖战勤奋努力，肖战天道酬勤，肖战诚恳待人，肖战行胜于言，肖战气势如虹，肖战茂林修竹，肖战万事顺遂，肖战热心公益，肖战未来可期❤️ @X玖少年团肖战DAYTOY   [组图共4张] 原图 ,,"http://ww3.sinaimg.cn/large/5e0d1d88ly1gnrxnrxxgrj21hc2hzkjl.jpg,http://ww1.sinaimg.cn/large/5e0d1d88ly1gnrxnq66ucj21hc2hu7wh.jpg,http://ww2.sinaimg.cn/large/5e0d1d88ly1gnrxnta1mhj20u01o0nas.jpg,http://ww4.sinaimg.cn/large/5e0d1d88ly1gnrxnu04erj20u01o0als.jpg",无,True,无,无,2021-02-18 19:55,肖战最好的你超话,0,0,15
K2wuVtWHA,"转发理由:#唐三反套路交友# 机智boy@X玖少年团肖战DAYTOY   
原始用户: 肖战工作室
转发内容: #唐三反套路交友# 当三魂环的唐三@X玖少年团肖战DAYTOY 碰上九魂环的毒斗罗，且看三哥反套路交友。临危不惧，见招拆招，喜提忘年交#肖战[超话]#  [组图共3张] 原图 ",,无,"http://ww1.sinaimg.cn/large/007fzS16ly1gnrsmaknh1j30yi2mrqv5.jpg,http://ww4.sinaimg.cn/large/007fzS16ly1gnrsmdt5b8j30yi26thdt.jpg,http://ww2.sinaimg.cn/large/007fzS16ly1gnrsmcey17j30yi24ce81.jpg",False,无,无,2021-02-18 18:13,肖战顺顺利利,0,0,0
K2uDzrRua,"转发理由:唐三专访正片来了依然是我们勇敢谦逊的演员肖战呀@X玖少年团肖战DAYTOY #肖战斗罗大陆#   
原始用户: 入戏
转发内容: @X玖少年团肖战DAYTOY  接受《入戏》独家专访，称拍摄《斗罗大陆》其实压力很大。印象最深的一场戏是“救小舞的时候，吊威亚吊了很久又很冷，我们要忘掉身体的疼痛感”。#唐三救小舞#等待剧播出，肖战称“比我拍的时候还要紧张”。对于各种评价，他表示“有帮助的声音当然是接受，然后吸纳让自己做的更好”。聊到五年后再唱《野子》，肖战说“当时刚进到这个圈子整个人都被包裹的很紧绷，但当再回过头看时，对于我来说是要勇敢去面对各种各样的挑战”。#斗罗入戏12天更新企划#关注@入戏 并转发还有机会获得签名照哦~肖战：拍《斗罗大陆》压力特别大，各种声音我都愿意接受                     ",,无,无,False,无,无,2021-02-18 13:29,肖战顺顺利利,0,0,0
K2um5dVTu,"转发理由:哈哈哈 团伙欺负我们小孩干嘛鸭  
原始用户: 吃光肖可爱
转发内容: #肖战# 肖战太可爱了到最后没人理他 他表情就变了  原图 ",,无,http://wx1.sinaimg.cn/large/007liuCmgy1gnrmd4n0png30go0hxqvh.gif,False,无,无,2021-02-18 12:46,肖战顺顺利利,0,0,0
K2ubO974N,"转发理由:哈哈哈哈 一脸懵后自己也玩上了你怎么这么可爱@X玖少年团肖战DAYTOY   
原始用户: 北京卫视剧集地
转发内容: #小北北能有什么坏心思# 上班第一天，@X玖少年团肖战DAYTOY 为你加油啦干了这碗饭，开启元气满满的工作状态小北北宣布春节七天乐活动正式结束北北也要回到电视剧的工作岗位上了，希望战战出演的剧作能在北京卫视播出，届时北北会再次祭出花式服务，一如既往的关注我们呦 北京卫视剧集地的微博视频                     ",,无,无,False,无,无,2021-02-18 12:20,肖战顺顺利利,0,0,0
K2tll4OwC,"转发理由:#肖战斗罗大陆# 海报好好看//@1005号虾虾能量客栈:来自秘境的神秘力量，助七怪实力更攀高峰，问鼎斗罗大陆近在咫尺，快来腾讯视频《斗罗大陆》一探究竟！@X玖少年团肖战DAYTOY #肖战唐三# xz#斗罗大陆秘境空间海报# #肖战[超话]#  
原始用户: 腾讯视频
转发内容: #电视剧斗罗大陆# #斗罗大陆秘境空间海报# 今日发布秘境空间海报！光怪陆离的幽幽秘境中，七怪手持各式各样的秘宝。来自秘境的神秘力量，助七怪实力更攀高峰，问鼎斗罗大陆，近在咫尺间！@X玖少年团肖战DAYTOY @吴宣仪_Betty @高泰宇GTY @刘美彤 @Liurn刘润南 @丁笑滢 @敖子逸  原图 ",,无,http://wx3.sinaimg.cn/large/002Po4pSly1gnrfbq3v7rj61hb0u01kz02.jpg,False,无,无,2021-02-18 10:11,肖战顺顺利利,0,0,0
K2sNS84m0,#肖战[超话]##肖战斗罗大陆#  xz #肖战唐三##肖战# 红红火火，顺顺利利[爱你]用心的舞台，温暖的歌声，听的我热泪盈眶。不管在哪里，只要你出现，异乡也变得特别@X玖少年团肖战DAYTOY ：：：：：：：｡ ☆∴｡ *肖战  ･ﾟ*🍬 。･  ：：｡ ☆∴｡ *肖战  ･ﾟ*🍬 。･ ：：：：：：肖战工作室的微博视频                                  ,,无,无,True,无,无,2021-02-18 08:49,肖战超话,6,2,30
K2sG8jFSv,"转发理由:好滴@X玖少年团肖战DAYTOY //@X玖少年团肖战DAYTOY:警惕“杀猪盘”，转账需谨慎。不要轻易相信“一见如故”的网友！加入反诈联盟，一起守护您和家人的财产安全。  
原始用户: 警民直通车-上海
转发内容: #上海市公安局成立反诈联盟# 你以为一见如故的知己网友，很可能是屏幕后的诈骗分子！反诈联盟成员@X玖少年团肖战DAYTOY 提醒您：警惕“杀猪盘”，转账需谨慎。加入我们，一起守护您和家人的财产安全。 警民直通车-上海的微博视频  ",,无,无,False,无,无,2021-02-18 08:30,肖战顺顺利利,0,0,0
K2sFTsIU0,"转发理由:我在#微博剧集榜#，参与了@电视剧斗罗大陆 互动，快来参与打榜吧！  
原始用户: 电视剧斗罗大陆
转发内容: 【魂力buff】#电视剧斗罗大陆# #史兰客七怪团魂# 凝聚众人之力，则无往而不胜。@X玖少年团肖战DAYTOY @吴宣仪_Betty @辰亦儒 @演員邱心志 @高泰宇GTY @刘美彤 @Liurn刘润南 @丁笑滢 @敖子逸  [组图共9张] 原图 ",,无,"http://ww3.sinaimg.cn/large/007vJaBCly1gnqgozyy1aj31900u0u0z.jpg,http://ww4.sinaimg.cn/large/007vJaBCly1gnqgptfdxmj31900u0npe.jpg,http://ww4.sinaimg.cn/large/007vJaBCly1gnqgpx6b6nj31900u0qv7.jpg,http://ww4.sinaimg.cn/large/007vJaBCly1gnqgq286f8j31900u04qr.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gnqgq6h436j31900u0npf.jpg,http://ww1.sinaimg.cn/large/007vJaBCly1gnqgqat0u5j31900u0npe.jpg,http://ww1.sinaimg.cn/large/007vJaBCly1gnqgqeos1lj31900u0kjn.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gnqgqib3gqj31900u0kjm.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gnqgqmuy6lj31900u0qv7.jpg",False,无,无,2021-02-18 08:29,微博剧集榜,0,0,0
K2sFPlEao,我在#微博剧集榜#，为#电视剧斗罗大陆#打榜，快来参与打榜吧！ 斗罗大陆  ,,无,无,True,无,无,2021-02-18 08:29,肖战顺顺利利,0,0,0
K2pu58kcP,"转发理由:晚安 肖战@X玖少年团肖战DAYTOY   
原始用户: X玖少年团肖战DAYTOY
转发内容: 故乡与异乡，万家灯火总有一盏灯会为你而亮。肖战工作室的微博视频  ",,无,无,False,无,无,2021-02-18 00:22,肖战顺顺利利,0,0,0
K2pmmsAjh,#虾 什么事情都想告诉帅哥肖战#我家猫在我床上蹭空调睡着了，并且做梦发出了吐泡泡的声音@X玖少年团肖战DAYTOY  ,,无,无,True,无,无,2021-02-18 00:03,肖战顺顺利利,0,0,0
K2oH66yfn,"转发理由:哈哈哈哈哈#斗罗大陆爸爸图鉴#   
原始用户: 江喃而已
转发内容: 唐三能有什么坏心思呢？他只不过是想让爸爸睡个好觉而已#斗罗大陆爸爸图鉴# xz#肖战唐三# 江喃而已的微博视频   ",,无,无,False,无,无,2021-02-17 22:21,肖战顺顺利利,0,0,0
K2ooQ3DiB,"转发理由:能给我们代言人肖战来一双吗？给他牛年好运@X玖少年团肖战DAYTOY #肖战蒙牛乳业品牌代言人#  
原始用户: 牛蒙蒙官方微博
转发内容: 牛年怎么能少了吉祥物，袜！你好牛~来来来，和本海牛一起，新的一年，穿起牛袜走牛路~回头率老高了梦想get同款的宝子，转发评论加关注，揪十个幸运儿，送“你好牛袜”一双！  [组图共2张] 原图 ",,无,"http://ww2.sinaimg.cn/large/00809LQJly1gnjigt9dd7j30u00u0ni5.jpg,http://ww1.sinaimg.cn/large/00809LQJly1gnjih03e7vj30u00u0e81.jpg",False,无,无,2021-02-17 21:36,肖战顺顺利利,1,0,0
K2oh7ipBC,"转发理由:转发微博  
原始用户: 家常便饭保哥
转发内容: http://t.cn/A6ttV0Sf微信打开，下面的公zhong号挨个评论点赞一下，有很多个微博词条 电视剧斗罗大陆肖战斗罗大陆斗罗大陆 唐三肖战唐三肖战肖战 斗罗大陆肖战版斗罗大陆👇🏻bai度链接，点开浏览10shttp://t.cn/A6ttVAPUhttp://t.cn/A6ttVAPthttp://t.cn/A6ttVAPV http://t.cn/A6ttVyCN                     ",,无,无,False,无,无,2021-02-17 21:17,肖战顺顺利利,0,0,0
K2nQR9T7F,"转发理由:哈哈哈哈//@天与地与永远的瞬间:那天我以为我有时间，笑死，我根本看不过来  
原始用户: 沙鸥追剧中
转发内容: #唐三喝毒药喝到撑#/#肖战唐三#   [组图共2张] 原图 ",,无,"http://ww4.sinaimg.cn/large/007Dvbj0gy1gnqrw9uqb7j30qo07tjs6.jpg,http://ww3.sinaimg.cn/large/007Dvbj0gy1gnqrwbx8p9j30qo068dgf.jpg",False,无,无,2021-02-17 20:12,肖战顺顺利利,0,0,0
K2nlD7a3t,我为#肖战[超话]#贡献66影响力，超话目前在明星超话No.1！戳这里→http://t.cn/RrKeREG 跟我一起助TA荣登超话封面吧~  ,,无,无,True,无,无,2021-02-17 18:55,超话,0,0,0
K2mux1teQ,"转发理由:哈哈哈哈#肖战斗罗大陆# //@闪开我能五杀:戴沐白：竹青 不是你看到的那样的  
原始用户: 春日樱花集
转发内容: ？欧斯客？？？？  原图 ",,无,http://wx4.sinaimg.cn/large/006XQH0Cly1gnqkuh6ltjg30o00di4qr.gif,False,无,无,2021-02-17 16:45,肖战顺顺利利,0,0,0
K2mtQvwiX,"转发理由:#唐三喝毒药喝到撑#  哈哈哈 凡尔赛唐三@X玖少年团肖战DAYTOY   
原始用户: 肖战影音会官微
转发内容: #唐三喝毒药喝到撑#嗝～嗝～嗝～请问百毒不侵的三哥，这毒药好喝吗？那就祝毒斗罗×小怪物的最强联盟，合作愉快！@X玖少年团肖战DAYTOY #肖战斗罗大陆# #肖战唐三#  [组图共2张] 原图 ",,无,"http://ww4.sinaimg.cn/large/006g88m9ly1gnqjtbum0fg30pp0ei4r9.gif,http://ww4.sinaimg.cn/large/006g88m9ly1gnqjticbkig30pp0eihe5.gif",False,无,无,2021-02-17 16:43,肖战顺顺利利,0,0,0
K2lPs9yyJ,"转发理由:哈哈哈哈 唐三凡尔赛！谁叫我们三哥百毒不侵呢就是这么yap@X玖少年团肖战DAYTOY #肖战斗罗大陆#   
原始用户: 肖战工作室
转发内容: #唐三喝毒药喝到撑# 百毒不侵的三哥@X玖少年团肖战DAYTOY 被毒斗罗抓走并猛灌毒药，笑死，根本没用 肖战工作室的微博视频  ",,无,无,False,无,无,2021-02-17 15:03,肖战顺顺利利,0,0,0
K2kvicvXY,#肖战[超话]##肖战斗罗大陆#  xz #肖战唐三# 老毒物：我可是毒斗罗呀唐三：我可是万毒不侵啊老毒物：那你的体质可属于犯规啊———————————————————————唐三新获封“小毒物”，小毒物老毒物的互怼对话实在是太好笑了三哥要是小时候就遇到这么护犊子的前辈，也不至于没吃过红烧肉@X玖少年团肖战DAYTOY Laura小鬼的微博视频                                 ,,无,无,True,无,无,2021-02-17 11:41,肖战超话,6,3,26
K2jLAaQKO,"转发理由:#肖战斗罗大陆# yap～好棒  
原始用户: 肖战安利兜
转发内容: #肖战唐三# 陆人们早yah～又是追剧的一天！遇见肖战唐三新鲜事已更新，各类产出随时翻阅不迷路兜比的小破站收藏夹：斗罗大陆产出合集 增加了新的安利视频，欢迎更多陆人们加入！日常安利合集也有新视频加入13站、痘印和视频号都和微博同名：肖战安利兜投稿较多，产出大大们需要支援可以私信或者艾特兜比@X玖少年团肖战DAYTOY #肖战字母站每日安利#         [组图共4张]      原图                     ",,无,"http://ww3.sinaimg.cn/large/005HprtCly1gnq912dtcoj30v11s0dtv.jpg,http://ww4.sinaimg.cn/large/005HprtCly1gnq912v7r0j30wi1srwuq.jpg,http://ww3.sinaimg.cn/large/005HprtCly1gnq911wqxbj30wi1twdv5.jpg,http://ww3.sinaimg.cn/large/005HprtCly1gnq931xyp4g30hs0giqm0.gif",False,无,无,2021-02-17 09:48,肖战顺顺利利,0,0,0
K2jL0CHfN,"转发理由:#电视剧斗罗大陆# 所有烦恼已被一脚踢开 @X玖少年团肖战DAYTOY   
转发内容: //t.cn/Rfd3rQV ",,无,无,False,无,无,2021-02-17 09:47,肖战顺顺利利,0,1,0
K2jK27GXP,"转发理由:我在#微博剧集榜#，参与了@电视剧斗罗大陆 互动，快来参与打榜吧！  
原始用户: 电视剧斗罗大陆
转发内容: 【魂力buff】#电视剧斗罗大陆# #史兰客七怪团魂# 把后背交给你们，我放心。@X玖少年团肖战DAYTOY @吴宣仪_Betty @辰亦儒 @演員邱心志 @高泰宇GTY @刘美彤 @Liurn刘润南 @丁笑滢 @敖子逸  [组图共6张] 原图 ",,无,"http://ww3.sinaimg.cn/large/007vJaBCly1gnpccm6kb5j31900u0x6q.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gnpccqjqnkj31900u0hdv.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gnpcctw3iuj31900u01kz.jpg,http://ww3.sinaimg.cn/large/007vJaBCly1gnpcczspfjj31900u0hdw.jpg,http://ww2.sinaimg.cn/large/007vJaBCly1gnpcd7bz8kj31900u04qs.jpg,http://ww4.sinaimg.cn/large/007vJaBCly1gnpcd9gyjfj31900u07wk.jpg",False,无,无,2021-02-17 09:44,微博剧集榜,0,0,0
K2jJZ74Hk,我在#微博剧集榜#，为#电视剧斗罗大陆#打榜，快来参与打榜吧！ 斗罗大陆  ,,无,无,True,无,无,2021-02-17 09:44,肖战顺顺利利,0,0,0
K2jIMoGik,"转发理由:我在#春晚pick站#为我最喜爱的#春晚#潮流歌舞节目投票，一起来打call吧！春晚pick站  
原始用户: 北京台春晚
转发内容: #北京台春晚# #肖战给所有知道我名字的人# @黑豹乐队官方微博 和@X玖少年团肖战DAYTOY 带来摇滚版《给所有知道我名字的人》，“ 愿我们的梦永不落空”#春晚#  北京台春晚的微博视频  ",,无,无,False,无,无,2021-02-17 09:41,台网互动,0,0,0
K2gn8mD5T,#虾 什么事情都想告诉帅哥肖战#今天逛街意外买到了平替的这双#166800了，店员还说好多肖战粉丝有过来买我不管就算和你情侣鞋啦@X玖少年团肖战DAYTOY  [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/5e0d1d88ly1gnpvj1li26j20wi0win6b.jpg,http://ww4.sinaimg.cn/large/5e0d1d88ly1gnpvj3fr1cj21ho20me82.jpg",无,True,无,无,2021-02-17 01:10,肖战顺顺利利,3,0,3
K2eEFq6EC,"转发理由:❤  
原始用户: 腾讯微视
转发内容: #肖战用表情包描述斗罗大陆上线的心情#正月初五迎财神，唐三哥哥快问快答惊喜掉落！@X玖少年团肖战DAYTOY 化身表情包达人在线模仿~#电视剧斗罗大陆#中最喜欢的武魂竟然是……嘘~戳评论区还有惊喜哟~#小微追星记# 腾讯微视的微博视频  ",,无,无,False,无,无,2021-02-16 20:48,肖战顺顺利利,0,0,0
K2dz808eK,"转发理由:转发微博  
原始用户: 肖战工作室
转发内容: 斗罗【三】事#唐三offer收到手软#三哥@X玖少年团肖战DAYTOY  “offer”收到手软，团体作战绝不手软#肖战[超话]#  原图 ",,无,http://wx2.sinaimg.cn/large/007fzS16ly1gnn9iiwi8jj30u03moqvb.jpg,False,无,无,2021-02-16 18:01,肖战顺顺利利,0,0,0
K2c1mjE9q,"转发理由:下集来啦！哈哈哈rock版happy birthday to you@X玖少年团肖战DAYTOY   
原始用户: 北京卫视剧集地
转发内容: #小北北能有什么坏心思# 本北可是干电视剧出身后期北绝对有这个实力将战战北京春晚一日游，剪成20集长篇电视连续剧祝淇哥@张淇welly 生日快乐！接下来请欣赏@X玖少年团肖战DAYTOY  “怒音烟嗓”版生日快乐歌 北京卫视剧集地的微博视频  ",,无,无,False,无,无,2021-02-16 14:05,肖战顺顺利利,0,0,0
K2c0I8vRI,"转发理由:转发微博  
原始用户: 北京卫视剧集地
转发内容: #小北北能有什么坏心思# 本北可是干电视剧出身后期北绝对有这个实力将战战北京春晚一日游，剪成20集长篇电视连续剧祝淇哥@张淇welly 生日快乐！接下来请欣赏@X玖少年团肖战DAYTOY  “怒音烟嗓”版生日快乐歌 北京卫视剧集地的微博视频  ",,无,无,False,无,无,2021-02-16 14:04,肖战顺顺利利,0,0,0
K2bNInigV,"转发理由:好的 收到@X玖少年团肖战DAYTOY //@X玖少年团肖战DAYTOY:警惕“杀猪盘”，转账需谨慎。不要轻易相信“一见如故”的网友！加入反诈联盟，一起守护您和家人的财产安全。  
原始用户: 警民直通车-上海
转发内容: #上海市公安局成立反诈联盟# 你以为一见如故的知己网友，很可能是屏幕后的诈骗分子！反诈联盟成员@X玖少年团肖战DAYTOY 提醒您：警惕“杀猪盘”，转账需谨慎。加入我们，一起守护您和家人的财产安全。 警民直通车-上海的微博视频  ",,无,无,False,无,无,2021-02-16 13:32,肖战顺顺利利,0,0,0
K2aWb7FOK,"转发理由:#肖战 友情不需要刻意维持# 好友就是不用一直联系，但是只要你有事，一个电话她马上到，不用说什么她都知道@X玖少年团肖战DAYTOY   
原始用户: 入戏
转发内容: #肖战 友情不需要刻意维持#@X玖少年团肖战DAYTOY 分享友情观，称在平常朋友中是会听取别人的意见，对于交朋友需要彼此信任、了解，建立安全感，坦言真正的朋友是不需要刻意去维持的~上腾讯视频搜“入戏”并关注，更多精彩持续放送~#斗罗入戏12天更新企划#肖战分享友情观，成为艺人后和朋友相处也没有变  ",,无,无,False,无,无,2021-02-16 11:20,肖战顺顺利利,0,2,0
K2aUzuqU6,"转发理由:收到！提高警惕，谨慎转账！保护财产安全！@X玖少年团肖战DAYTOY //@肖战网宣官微:#肖战[超话]#警惕“杀猪盘”，转账需谨慎。守护好自己和家人的财产安全。  
原始用户: 警民直通车-上海
转发内容: #上海市公安局成立反诈联盟# 你以为一见如故的知己网友，很可能是屏幕后的诈骗分子！反诈联盟成员@X玖少年团肖战DAYTOY 提醒您：警惕“杀猪盘”，转账需谨慎。加入我们，一起守护您和家人的财产安全。 警民直通车-上海的微博视频  ",,无,无,False,无,无,2021-02-16 11:16,肖战顺顺利利,0,1,0
K2af50Ksx,#肖战[超话]##斗罗大陆豆瓣开分#  xz #肖战斗罗大陆# 真的好喜欢这段战斗场面，简直A爆💥了今天也是史兰客七怪团魂炸裂的一天，默契合作一起打倒凶神战队！配上BGM是不是更帅了@X玖少年团肖战DAYTOY Laura小鬼的微博视频  ,,无,无,True,"http://f.video.weibocdn.com/000MIbvNgx07Kpkm8J5501041200b5eK0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1616093350&ssig=Gan1%2B%2BhPTo&KID=unistore,video",无,2021-02-16 09:33,肖战超话,6,5,25
K26Pgqg7l,"转发理由:鬼才 必须扩#肖战斗罗大陆#   
原始用户: 小杨同志开心最最重要
转发内容: #斗罗大陆豆瓣开分# #肖战斗罗大陆# 这是什么天才想法哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈  原图 ",,无,http://wx4.sinaimg.cn/large/006QEGM4ly1gnop6xprurj30qo0x5dh5.jpg,False,无,无,2021-02-16 00:52,肖战顺顺利利,0,0,0
K26OIqfGH,今天初五 迎财神啦@X玖少年团肖战DAYTOY 有钱 祝你财源滚滚  原图 ,,http://wx2.sinaimg.cn/large/5e0d1d88ly1gnopcgx9dcj20wp1yt7no.jpg,无,True,无,无,2021-02-16 00:50,肖战顺顺利利,2,0,0
K26iUioJv,"转发理由:#斗罗大陆豆瓣开分#  
原始用户: itsashou_
转发内容: #斗罗大陆豆瓣开分##肖战唐三# yah，27万人打分，好多人哦，斗罗大陆太好看了今天空间夹层唐三终于听到了妈妈的声音，“妈妈我什么都不要，我只要你，只要你回来，为什么都不要”太让人共情了，唐三一定很想见到妈妈#斗罗大陆空间夹层# 胡作非为de欲哥哥的微博视频  ",,无,无,False,无,无,2021-02-15 23:32,肖战顺顺利利,0,0,0
K25NS2Kye,"转发理由:哈哈哈我怎么看到了也许？？？#假如斗罗大陆有朋友圈#  xz #肖战斗罗大陆#   
原始用户: 肖战网宣官微
转发内容: #假如斗罗大陆有朋友圈#，顾医生第一时间发来叮嘱！🔎快通过时间&文字线索 猜一猜每段小贴士对应的剧情吧！答案22:30公布～#肖战唐三#  @X玖少年团肖战DAYTOY  原图 ",,无,http://wx4.sinaimg.cn/large/e6e53908ly1gnokifdkvrj20yi2gox3m.jpg,False,无,无,2021-02-15 22:15,肖战顺顺利利,0,0,0
